[8.912047386169434, 0.0]
[584.138427734375, 0.0]
[415.98406982421875, 0.0]
[262.51141357421875, 0.0]
[299.8153076171875, 0.0]
[1968.3250732421875, 0.0]
[252.60174560546875, 0.0]
[294.2545471191406, 0.0]
[318.9617004394531, 0.0]
[652.0640869140625, 0.0]
[993.0869140625, 0.0]
[379.181884765625, 0.0]
[705.4639892578125, 0.0]
[516.9927978515625, 0.0]
[2777.47900390625, 0.0]
[478.675048828125, 0.0]
[2179.3955078125, 0.0]
[490.0377197265625, 0.0]
[266.26324462890625, 0.0]
[522.50537109375, 0.0]
[1083.960693359375, 0.0]
[434.9817199707031, 0.0]
[285.43359375, 0.0]
[335.92828369140625, 0.0]
[337.6897277832031, 0.0]
[327.2675476074219, 0.0]
[599.9712524414062, 0.0]
[291.6394348144531, 0.0]
[277.88812255859375, 0.0]
[240.5559539794922, 0.0]
[763.576904296875, 0.0]
[272.03924560546875, 0.0]
[735.3412475585938, 0.0]
[416.3985595703125, 0.0]
[436.4656982421875, 0.0]
[569.2335205078125, 0.0]
[619.1793212890625, 0.0]
[243.79342651367188, 0.0]
[541.5555419921875, 0.0]
[432.56964111328125, 0.0]
[422.69757080078125, 0.0]
[257.3885803222656, 0.0]
[231.00137329101562, 0.0]
[431.468017578125, 0.0]
[294.47589111328125, 0.0]
[335.4393005371094, 0.0]
[360.0987548828125, 0.0]
[255.96554565429688, 0.0]
[721.6776123046875, 0.0]
[320.60003662109375, 0.0]
[275.5797119140625, 0.0]
[814.0823974609375, 0.0]
[315.1263427734375, 0.0]
[501.099853515625, 0.0]
[402.6985778808594, 0.0]
[319.3115539550781, 0.0]
[509.77252197265625, 0.0]
[850.7398681640625, 0.0]
[437.15057373046875, 0.0]
[323.65521240234375, 0.0]
[783.9193725585938, 0.0]
[384.2352294921875, 0.0]
[410.4686279296875, 0.0]
[596.33544921875, 0.0]
[329.46917724609375, 0.0]
[403.40472412109375, 0.0]
[729.076171875, 0.0]
[760.8069458007812, 0.0]
[580.6965942382812, 0.0]
[612.3206176757812, 0.0]
[1333.571533203125, 0.0]
[424.80865478515625, 0.0]
[561.301513671875, 0.0]
[317.2091064453125, 0.0]
[309.6748962402344, 0.0]
[393.4158020019531, 0.0]
[359.34906005859375, 0.0]
[404.75152587890625, 0.0]
[421.1998291015625, 0.0]
[1542.406982421875, 0.0]
[683.6925659179688, 0.0]
[1145.072998046875, 0.0]
[302.52532958984375, 0.0]
[431.4485168457031, 0.0]
[297.01593017578125, 0.0]
[747.8319091796875, 0.0]
[322.77972412109375, 0.0]
[385.43316650390625, 0.0]
[1351.0496826171875, 0.0]
[992.5070190429688, 0.0]
[453.3019104003906, 0.0]
[984.95556640625, 0.0]
[405.8054504394531, 0.0]
[491.6236572265625, 0.0]
[627.3009033203125, 0.0]
[733.6727294921875, 0.0]
[374.8398742675781, 0.0]
[307.86822509765625, 0.0]
[471.9423828125, 0.0]
[326.60125732421875, 0.0]
[758.7767333984375, 0.0]
[291.60113525390625, 0.0]
[404.940673828125, 0.0]
[687.2262573242188, 0.0]
[527.0039672851562, 0.0]
[393.83319091796875, 0.0]
[404.406005859375, 0.0]
[1150.4161376953125, 0.0]
[290.5107421875, 0.0]
[390.6675109863281, 0.0]
[662.635498046875, 0.0]
[391.79107666015625, 0.0]
[357.41302490234375, 0.0]
[2376.567626953125, 0.0]
[389.6846923828125, 0.0]
[290.6400451660156, 0.0]
[1479.69384765625, 0.0]
[700.0965576171875, 0.0]
[501.480224609375, 0.0]
[533.0823364257812, 0.0]
[413.4471435546875, 0.0]
[1074.4007568359375, 0.0]
[344.8090515136719, 0.0]
[400.62982177734375, 0.0]
[557.6566772460938, 0.0]
[406.2396240234375, 0.0]
[318.1879577636719, 0.0]
[425.58612060546875, 0.0]
[2191.7451171875, 0.0]
[662.4799194335938, 0.0]
[389.9010009765625, 0.0]
[449.4239501953125, 0.0]
[586.0501098632812, 0.0]
[426.46038818359375, 0.0]
[452.475341796875, 0.0]
[403.28814697265625, 0.0]
