[6.6384779215918, 0.0]
[335.17439756962233, 0.0]
[-5.691448612157103, 0.0]
[38.65826804793875, 0.0]
[20.684060214999533, 0.0]
[50.15893373151937, 0.0]
[797.5730525774886, 0.0]
[13.168933303978918, 0.0]
[149.11615038925908, 0.0]
[450.45556404113347, 0.0]
[550.0613948055122, 0.0]
[17.781102940670166, 0.0]
[334.64390833788184, 0.0]
[67.78507332545456, 0.0]
[608.5284948307349, 0.0]
[270.9204286460808, 0.0]
[32.81776791064044, 0.0]
[26.882159710903977, 0.0]
[2960.6135494150985, 0.0]
[362.65669426052557, 0.0]
[76.8143158245644, 0.0]
[439.6477736139506, 0.0]
[53.87887589206275, 0.0]
[721.4878107320993, 0.0]
[89.61436149123386, 0.0]
[244.74859452973362, 0.0]
[136.5343015081214, 0.0]
[111.45020285367369, 0.0]
[1280.1401434417826, 0.0]
[94.41932660511193, 0.0]
[827.3488192769317, 0.0]
[73.62130070484267, 0.0]
[590.4369094630437, 0.0]
[126.2749221922007, 0.0]
[829.737011827873, 0.0]
[1784.441082269352, 0.0]
[146.04742996993463, 0.0]
[96.24671555683571, 0.0]
[265.6118397792228, 0.0]
[637.5372503469083, 0.0]
[80.76564350720344, 0.0]
[426.8765688957112, 0.0]
[104.80970435050432, 0.0]
[183.57207411263028, 0.0]
[81.05316016890293, 0.0]
[504.39830357349615, 0.0]
[178.1629618927302, 0.0]
[424.39519550297825, 0.0]
[126.76612788913366, 0.0]
[70.21609266164336, 0.0]
[97.94110951676006, 0.0]
[221.73076087388822, 0.0]
[61.57838901240626, 0.0]
[94.1909368618339, 0.0]
[201.2179289639435, 0.0]
[720.1806710969985, 0.0]
[126.42750256896778, 0.0]
[167.8735940203044, 0.0]
[45.86472382614437, 0.0]
[93.32782176015644, 0.0]
[359.1540084203067, 0.0]
[33.389170622154495, 0.0]
[619.3217539659513, 0.0]
[134.91503644535874, 0.0]
[1392.1054716956066, 0.0]
[700.0529903774016, 0.0]
[73.89739420171986, 0.0]
[574.1360375695222, 0.0]
[72.61289039731474, 0.0]
[1474.4368786337386, 0.0]
[227.4467919971073, 0.0]
[144.6661098522934, 0.0]
[913.2982300030685, 0.0]
[55.2616787468678, 0.0]
[385.6786693576362, 0.0]
[398.31556043857773, 0.0]
[73.12281142095219, 0.0]
[550.2898138960014, 0.0]
[317.4411705023701, 0.0]
[76.60221115272475, 0.0]
[204.59814279292223, 0.0]
[665.4860582064225, 0.0]
[472.46757836252067, 0.0]
[68.02901262902424, 0.0]
[82.18544894689359, 0.0]
[82.33093507542304, 0.0]
[200.361591829531, 0.0]
[3014.1134431302844, 0.0]
[54.25667359031604, 0.0]
[552.2212262022545, 0.0]
[73.60749978640177, 0.0]
[143.1002865025395, 0.0]
[215.4856914910861, 0.0]
[451.9391322400601, 0.0]
[387.3628199715267, 0.0]
[57.927997698339766, 0.0]
[544.0495923990518, 0.0]
[1282.0004740923318, 0.0]
[407.13872079165685, 0.0]
[165.8819410160431, 0.0]
[89.241296084402, 0.0]
[156.99151924991443, 0.0]
[73.23876392763952, 0.0]
[62.865220684904216, 0.0]
[77.25460594490198, 0.0]
[280.06595929871554, 0.0]
[169.83961544736988, 0.0]
[140.58427367384698, 0.0]
[98.81970740797411, 0.0]
[31.383542851780874, 0.0]
[524.2190580471374, 0.0]
[501.6526489994834, 0.0]
[115.57960554249453, 0.0]
[312.07703481793845, 0.0]
[536.7518423217662, 0.0]
[1061.6958147635592, 0.0]
[307.1573413785968, 0.0]
[449.8359550187351, 0.0]
[168.6676118596831, 0.0]
[84.55091095656957, 0.0]
[441.8896137417585, 0.0]
[40.451233900591774, 0.0]
[1280.3846076945356, 0.0]
[65.24483447507811, 0.0]
[79.95933951952156, 0.0]
[89.891918510246, 0.0]
[143.49103120406406, 0.0]
[373.0078718198478, 0.0]
[352.62895768980155, 0.0]
[107.36273545539191, 0.0]
[571.3121044803718, 0.0]
[157.37475831822175, 0.0]
[35.5275173582923, 0.0]
[23.36034715988859, 0.0]
[424.63127924346026, 0.0]
[77.78840115012764, 0.0]
[340.61436146549516, 0.0]
[65.78335684959069, 0.0]
[42.92332286196279, 0.0]
[961.5566777351976, 0.0]
[611.9999019461804, 0.0]
[241.77539590279147, 0.0]
[366.7848806454705, 0.0]
[105.18811264791589, 0.0]
[42.29885038828854, 0.0]
[70.90370064110448, 0.0]
[174.2399702072456, 0.0]
[229.58434239257505, 0.0]
[175.55024749382756, 0.0]
[198.15647630767947, 0.0]
[154.85442877172125, 0.0]
[424.518624824576, 0.0]
[167.16241966319794, 0.0]
[472.9911028414065, 0.0]
[543.911021932741, 0.0]
[732.240542372856, 0.0]
[384.4348521218932, 0.0]
[600.4031113891075, 0.0]
[256.88736973780846, 0.0]
[1612.3796829169953, 0.0]
[211.555436952028, 0.0]
[188.70904990191195, 0.0]
[86.09808675190226, 0.0]
[771.8057296335984, 0.0]
[222.8479197048876, 0.0]
[420.49813834900834, 0.0]
[250.40159577464794, 0.0]
[93.9145746562397, 0.0]
[136.037663757054, 0.0]
[1804.8486977243597, 0.0]
[82.03148651320993, 0.0]
[129.48962197176022, 0.0]
[146.62410295916922, 0.0]
[470.17802869995484, 0.0]
[819.7396990372063, 0.0]
[199.90805020605848, 0.0]
[527.7206581341907, 0.0]
[345.2624230753314, 0.0]
[2608.676996930213, 0.0]
[302.12244936318996, 0.0]
[1989.1990903282858, 0.0]
[314.55414142373445, 0.0]
[83.79705813825638, 0.0]
[349.8101652530445, 0.0]
[896.5482751906601, 0.0]
[251.6734402784444, 0.0]
[94.6204509667696, 0.0]
[152.60514715588099, 0.0]
[151.9699661938834, 0.0]
[142.33025929513624, 0.0]
[415.4666980998278, 0.0]
[100.6580144595089, 0.0]
[81.76449009993877, 0.0]
[52.07572972799284, 0.0]
[583.7448122883475, 0.0]
[76.56659557317255, 0.0]
[545.9952153648883, 0.0]
[218.42624870048232, 0.0]
[236.3084066390472, 0.0]
[369.0740435677235, 0.0]
[421.9586506495707, 0.0]
[45.55130794495591, 0.0]
[337.955515254481, 0.0]
[226.52011572897612, 0.0]
[213.76321685788886, 0.0]
