[40.87369773864746, 0.0]
[454.2819705200195, 0.0]
[24.30369773864746, 0.0]
[51.335060577392575, 0.0]
[77.28672721862793, 0.0]
[49.61172721862793, 0.0]
[775.4516674804687, 0.0]
[31.688697738647463, 0.0]
[171.12469772338866, 0.0]
[462.79, 0.0]
[603.4319705200195, 0.0]
[30.03172721862793, 0.0]
[320.0196977233887, 0.0]
[83.255, 0.0]
[601.21, 0.0]
[290.9396977233887, 0.0]
[50.798393898010254, 0.0]
[35.29672721862793, 0.0]
[2370.6866674804687, 0.0]
[343.5196977233887, 0.0]
[82.67203109741212, 0.0]
[403.7446977233887, 0.0]
[59.75172721862793, 0.0]
[690.2169705200196, 0.0]
[95.23203102111816, 0.0]
[275.19606063842775, 0.0]
[136.3181558227539, 0.0]
[129.39123748779298, 0.0]
[1336.8579165649414, 0.0]
[116.86123748779296, 0.0]
[733.7419705200195, 0.0]
[85.42506057739257, 0.0]
[585.4, 0.0]
[128.79006057739258, 0.0]
[817.3669705200195, 0.0]
[1697.191251525879, 0.0]
[157.42369773864746, 0.0]
[107.59839385986328, 0.0]
[271.4596977233887, 0.0]
[588.9019705200195, 0.0]
[85.03672721862793, 0.0]
[385.35969772338865, 0.0]
[105.75172721862793, 0.0]
[186.5608088684082, 0.0]
[105.49369773864746, 0.0]
[506.6996977233887, 0.0]
[210.76369773864747, 0.0]
[414.43, 0.0]
[127.5570310974121, 0.0]
[73.89172721862793, 0.0]
[99.80982246398926, 0.0]
[228.24272720336913, 0.0]
[77.23869773864746, 0.0]
[106.43672721862794, 0.0]
[203.23383834838867, 0.0]
[685.5519705200195, 0.0]
[130.82339393615723, 0.0]
[166.42142860412596, 0.0]
[54.00672721862793, 0.0]
[112.28142860412598, 0.0]
[362.66772720336917, 0.0]
[55.920364418029784, 0.0]
[556.96, 0.0]
[127.85369773864745, 0.0]
[1403.5329165649414, 0.0]
[650.9433337402344, 0.0]
[78.825, 0.0]
[580.9556437683106, 0.0]
[80.89172721862793, 0.0]
[1508.8, 0.0]
[251.17022720336914, 0.0]
[150.93339393615722, 0.0]
[846.0566662597656, 0.0]
[69.38172721862793, 0.0]
[413.47219772338866, 0.0]
[395.22219772338866, 0.0]
[86.86369773864746, 0.0]
[509.2096977233887, 0.0]
[309.38, 0.0]
[78.54672721862794, 0.0]
[194.73672721862792, 0.0]
[612.7993934631347, 0.0]
[449.9099754333496, 0.0]
[88.8217929840088, 0.0]
[86.23672721862793, 0.0]
[87.42672721862793, 0.0]
[202.69, 0.0]
[2586.72458404541, 0.0]
[62.95172721862793, 0.0]
[530.4746977233887, 0.0]
[83.2331558227539, 0.0]
[138.15506050109863, 0.0]
[215.70117164611815, 0.0]
[415.1793940734863, 0.0]
[369.6321977233887, 0.0]
[69.32369773864747, 0.0]
[495.97491134643553, 0.0]
[1160.5036367797852, 0.0]
[411.98, 0.0]
[165.3525070953369, 0.0]
[90.2431558227539, 0.0]
[158.14203102111816, 0.0]
[78.10672721862792, 0.0]
[62.58172721862793, 0.0]
[95.61369773864746, 0.0]
[258.3624755859375, 0.0]
[162.25006050109863, 0.0]
[141.81203102111817, 0.0]
[100.2181558227539, 0.0]
[48.86339389801025, 0.0]
[481.0449113464355, 0.0]
[506.7034965515137, 0.0]
[125.74869773864746, 0.0]
[297.86469772338864, 0.0]
[514.8249113464356, 0.0]
[1061.6329165649413, 0.0]
[290.3060606384277, 0.0]
[440.90682968139646, 0.0]
[164.78506050109863, 0.0]
[95.22172721862793, 0.0]
[432.1346977233887, 0.0]
[57.32036441802978, 0.0]
[1185.7145828247071, 0.0]
[71.45119773864747, 0.0]
[83.07172721862793, 0.0]
[96.64512634277344, 0.0]
[136.54672721862792, 0.0]
[369.3071333312988, 0.0]
[345.43772720336915, 0.0]
[113.4, 0.0]
[534.1296977233886, 0.0]
[164.4723642730713, 0.0]
[46.76339389801026, 0.0]
[49.00869773864746, 0.0]
[407.3204667663574, 0.0]
[83.87272720336914, 0.0]
[330.84960739135744, 0.0]
[71.01369773864747, 0.0]
[54.13536441802979, 0.0]
[887.6366662597657, 0.0]
[538.4182444763184, 0.0]
[232.46004699707032, 0.0]
[359.87606063842776, 0.0]
[111.65969772338867, 0.0]
[47.55, 0.0]
[85.22117652893067, 0.0]
[169.6011107635498, 0.0]
[233.95, 0.0]
[186.24208557128907, 0.0]
[196.13979972839354, 0.0]
[164.1526569366455, 0.0]
[415.7759962463379, 0.0]
[170.80141456604005, 0.0]
[448.50824447631834, 0.0]
[489.31787979125977, 0.0]
[692.19, 0.0]
[376.434610748291, 0.0]
[552.9827272033691, 0.0]
[235.86868644714355, 0.0]
[1436.0169705200196, 0.0]
[203.8431308746338, 0.0]
[186.1506569671631, 0.0]
[96.63808128356933, 0.0]
[683.4927272033691, 0.0]
[211.19176811218261, 0.0]
[393.57522720336914, 0.0]
[236.82808128356933, 0.0]
[99.60678169250488, 0.0]
[133.56574798583983, 0.0]
[1617.9445840454102, 0.0]
[86.74420608520508, 0.0]
[121.40011505126954, 0.0]
[141.507110748291, 0.0]
[438.81272720336915, 0.0]
[674.9940812683105, 0.0]
[204.37868644714356, 0.0]
[488.4078800964355, 0.0]
[320.24741455078123, 0.0]
[2188.82458404541, 0.0]
[276.58408126831057, 0.0]
[1746.5066662597656, 0.0]
[289.4116569519043, 0.0]
[89.2811107635498, 0.0]
[325.7704441833496, 0.0]
[749.5393934631347, 0.0]
[230.08, 0.0]
[110.2561107635498, 0.0]
[147.70541885375977, 0.0]
[151.51308128356933, 0.0]
[139.99808128356935, 0.0]
[388.1246977233887, 0.0]
[113.50708557128907, 0.0]
[103.78208557128906, 0.0]
[54.5111107635498, 0.0]
[536.5804667663574, 0.0]
[80.65111076354981, 0.0]
[520.2082444763183, 0.0]
[204.3461107635498, 0.0]
[236.78732368469238, 0.0]
[375.8527272033691, 0.0]
[394.08908126831057, 0.0]
[53.0111107635498, 0.0]
[325.102110748291, 0.0]
[228.69868644714356, 0.0]
[208.01253936767577, 0.0]
[79.17065696716308, 0.0]
[39.63368644714355, 0.0]
[225.1573236846924, 0.0]
[88.03444412231445, 0.0]
[133.16708557128905, 0.0]
[151.7416864013672, 0.0]
[59.87111076354981, 0.0]
[485.9418589782715, 0.0]
[111.33444412231445, 0.0]
[65.5786107635498, 0.0]
[576.94, 0.0]
[104.72065696716308, 0.0]
[248.06401985168458, 0.0]
[193.39408554077147, 0.0]
[113.94308128356934, 0.0]
[277.528557510376, 0.0]
[566.7077272033691, 0.0]
[209.52391090393067, 0.0]
[103.96468643188477, 0.0]
[523.1534962463379, 0.0]
[151.87211502075195, 0.0]
[184.15199996948243, 0.0]
[360.9016569519043, 0.0]
[109.15944412231445, 0.0]
[169.84565696716308, 0.0]
[455.0790812683106, 0.0]
[505.8, 0.0]
[342.75, 0.0]
[355.99, 0.0]
[1054.7536367797852, 0.0]
[188.0726569366455, 0.0]
[309.05, 0.0]
[82.75444412231445, 0.0]
[84.73450988769531, 0.0]
[148.9777774810791, 0.0]
[118.19135307312011, 0.0]
[162.49865692138673, 0.0]
[174.05641456604005, 0.0]
[1251.5579165649415, 0.0]
[423.122110748291, 0.0]
[780.5496977233887, 0.0]
[62.40361076354981, 0.0]
[178.1066667175293, 0.0]
[54.303686447143555, 0.0]
[488.4082444763184, 0.0]
[88.36808128356934, 0.0]
[151.09974800109865, 0.0]
[1043.9493934631348, 0.0]
[651.0246977233887, 0.0]
[203.26689079284668, 0.0]
[661.2577272033691, 0.0]
[149.35368644714356, 0.0]
[232.40946647644043, 0.0]
[332.1033332824707, 0.0]
[456.8054667663574, 0.0]
[121.27408126831055, 0.0]
[62.046110763549805, 0.0]
[197.6331308746338, 0.0]
[67.32368644714356, 0.0]
[475.6576280212402, 0.0]
[42.77111076354981, 0.0]
[144.31565696716308, 0.0]
[420.4496977233887, 0.0]
[244.91308128356934, 0.0]
[121.2177816772461, 0.0]
[127.87544410705567, 0.0]
[738.72, 0.0]
[39.858686447143555, 0.0]
[113.53678169250489, 0.0]
[371.8266569519043, 0.0]
[123.17211082458496, 0.0]
[82.61178169250488, 0.0]
[1808.4, 0.0]
[132.60044410705567, 0.0]
[34.630353088378904, 0.0]
[1140.434053955078, 0.0]
[426.6027272033691, 0.0]
[217.7011107635498, 0.0]
[245.71283569335938, 0.0]
[134.10416900634766, 0.0]
[685.7811647033691, 0.0]
[67.7086107635498, 0.0]
[126.2161107635498, 0.0]
[255.79868644714355, 0.0]
[117.85968643188477, 0.0]
[42.64035308837891, 0.0]
[134.13616470336913, 0.0]
[1623.0666674804688, 0.0]
[330.01051986694335, 0.0]
[102.24011505126953, 0.0]
[151.65711502075195, 0.0]
[260.7584981536865, 0.0]
[133.73783142089843, 0.0]
[145.0177774810791, 0.0]
[106.3127774810791, 0.0]
