[85.17577984392642, 0.0]
[1029.39629636541, 0.0]
[1036.4202043062448, 0.0]
[520.991610905379, 0.0]
[520.991610905379, 0.0]
[445.5872855989635, 0.0]
[445.5872855989635, 0.0]
[444.71365446805953, 0.0]
[443.2227957381308, 0.0]
[444.71365446805953, 0.0]
[444.71365446805953, 0.0]
[85.71974307321011, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[29.40896651916205, 0.0]
[1029.39629636541]
