[10.724158495888105, 0.0]
[1328.184070207402, 0.0]
[423.7403889915347, 0.0]
[557.7909641249478, 0.0]
[320.8105794659257, 0.0]
[312.68822984978556, 0.0]
[392.44783702142536, 0.0]
[360.9179946670681, 0.0]
[410.25651316180824, 0.0]
[423.98323208115994, 0.0]
[1543.466152100116, 0.0]
[686.4137425033748, 0.0]
[1142.0005958343297, 0.0]
[306.0929584021121, 0.0]
[428.4989153819531, 0.0]
[298.4526167793572, 0.0]
[751.3545306308567, 0.0]
[324.16017790347337, 0.0]
[386.3149737829715, 0.0]
[1352.3249983249605, 0.0]
[981.3757185081392, 0.0]
[459.75438232928514, 0.0]
[987.5293440113217, 0.0]
[405.2659836488217, 0.0]
[491.9981373606622, 0.0]
[629.6854163941368, 0.0]
[736.6179670637846, 0.0]
[376.5803750550747, 0.0]
[307.4122994413972, 0.0]
[472.3174318859726, 0.0]
[326.14516326621174, 0.0]
[760.6023641938716, 0.0]
[292.1569478625804, 0.0]
[409.4806306904554, 0.0]
[696.3668239379674, 0.0]
[528.0843414051831, 0.0]
[397.29984791226684, 0.0]
[406.10048228152095, 0.0]
[1151.5044275282323, 0.0]
[291.17454747878014, 0.0]
[392.3589049896598, 0.0]
[658.8980598163232, 0.0]
[390.99480845615267, 0.0]
[358.1622771399468, 0.0]
[2380.0608214682343, 0.0]
[389.27962511986493, 0.0]
[294.0824520701915, 0.0]
[1480.77388124004, 0.0]
[704.4512064654753, 0.0]
[497.902959324643, 0.0]
[539.3416007684916, 0.0]
[414.28514006011187, 0.0]
[1073.8034019174427, 0.0]
[345.0776313973963, 0.0]
[403.8487987483293, 0.0]
[560.1633035542816, 0.0]
[411.33024868950247, 0.0]
[319.8044504134357, 0.0]
[427.9469082637131, 0.0]
[2192.912693651617, 0.0]
[662.6515525022894, 0.0]
[393.1736928785592, 0.0]
[455.294146765247, 0.0]
[586.3239471840113, 0.0]
[425.4546908161044, 0.0]
[455.5337538758665, 0.0]
[404.1924889462441, 0.0]
