[10.724158495888105, 0.0]
[342.7764106339216, 0.0]
[4.595417281836262, 0.0]
[33.60239581599831, 0.0]
[22.34619053848087, 0.0]
[42.13882057204842, 0.0]
[780.2808587944508, 0.0]
[11.037914118021718, 0.0]
[145.91489642694592, 0.0]
[430.07423616595565, 0.0]
[524.8654494082928, 0.0]
[17.79501430526375, 0.0]
[320.31509250145405, 0.0]
[67.90032566547393, 0.0]
[603.0060272759199, 0.0]
[261.97229265630244, 0.0]
[34.75654001928865, 0.0]
[24.09797197416424, 0.0]
[2796.168439397812, 0.0]
[351.8371867642179, 0.0]
[80.2004028598219, 0.0]
[430.6017353760451, 0.0]
[52.10085769392549, 0.0]
[706.1618366262317, 0.0]
[92.68909955978393, 0.0]
[245.18348576895892, 0.0]
[133.67275590844451, 0.0]
[114.43940360680222, 0.0]
[1304.212523469925, 0.0]
[104.97578027680515, 0.0]
[820.4590870311856, 0.0]
[81.74448626138269, 0.0]
[592.7584413906932, 0.0]
[124.24028687573968, 0.0]
[840.5555266907811, 0.0]
[1810.047178426981, 0.0]
[146.5121182373166, 0.0]
[105.73775951586663, 0.0]
[270.1555519478768, 0.0]
[631.1720417442173, 0.0]
[85.4912753368169, 0.0]
[420.1840492815152, 0.0]
[104.56924821831285, 0.0]
[181.5105999840796, 0.0]
[80.98792664915322, 0.0]
[505.35015480428933, 0.0]
[187.15886930957436, 0.0]
[430.33742110826074, 0.0]
[126.86472839698195, 0.0]
[65.54850985318421, 0.0]
[94.27357799209653, 0.0]
[223.0671080856025, 0.0]
[63.91498425438999, 0.0]
[102.39356016762554, 0.0]
[203.1664072240144, 0.0]
[720.029288983196, 0.0]
[129.03489989623426, 0.0]
[173.23439543902873, 0.0]
[49.55805028624832, 0.0]
[95.12596129275857, 0.0]
[361.66222086105495, 0.0]
[39.02785245537757, 0.0]
[611.0255276618898, 0.0]
[131.8629841415584, 0.0]
[1403.7467261350155, 0.0]
[691.5283678939938, 0.0]
[75.03118215523659, 0.0]
[573.4744580297172, 0.0]
[81.11211565345525, 0.0]
[1504.0778069591522, 0.0]
[231.14456251658498, 0.0]
[148.31495596304535, 0.0]
[920.4837080223858, 0.0]
[55.24248810507356, 0.0]
[388.8214519137889, 0.0]
[400.40673459064215, 0.0]
[65.2099873779714, 0.0]
[548.8881190533191, 0.0]
[311.47188498008995, 0.0]
[77.9008004220575, 0.0]
[213.22566163375973, 0.0]
[670.3025398629159, 0.0]
[465.60872400946914, 0.0]
[81.79997104987501, 0.0]
[82.9121168667823, 0.0]
[85.12104920506476, 0.0]
[201.6947050730139, 0.0]
[2796.168439397812, 0.0]
[48.47125523187219, 0.0]
[539.5342323204875, 0.0]
[74.53368091978132, 0.0]
[143.5416441077739, 0.0]
[219.30517114162444, 0.0]
[460.8667777238786, 0.0]
[391.16538488328456, 0.0]
