[44.480881195068356, 0.0]
[45.66906295776367, 0.0]
[407.53973068237303, 0.0]
[82.66179039001464, 0.0]
[350.60180725097655, 0.0]
[67.87630466461182, 0.0]
[54.530047760009765, 0.0]
[837.4418072509766, 0.0]
[540.5951405334473, 0.0]
[228.65254776000975, 0.0]
[341.48748901367185, 0.0]
[106.30445098876953, 0.0]
[47.875039672851564, 0.0]
[81.42838119506835, 0.0]
[162.80713806152343, 0.0]
[232.45, 0.0]
[174.03088119506836, 0.0]
[196.99338119506837, 0.0]
[155.97838119506835, 0.0]
[407.90180725097656, 0.0]
[161.4167808532715, 0.0]
[447.83973068237304, 0.0]
[472.0387774658203, 0.0]
[663.35, 0.0]
[363.4008418273926, 0.0]
[555.1184739685059, 0.0]
[235.83754791259764, 0.0]
[1519.223077392578, 0.0]
[210.78754791259766, 0.0]
[188.06088119506836, 0.0]
[92.07445098876953, 0.0]
[656.3018072509766, 0.0]
[215.52754791259767, 0.0]
[402.2551405334473, 0.0]
[230.56111770629883, 0.0]
[102.80698127746582, 0.0]
[132.27945098876953, 0.0]
[1704.9897436523438, 0.0]
[95.6408812713623, 0.0]
[120.82681465148926, 0.0]
[140.81138427734376, 0.0]
[428.09558532714846, 0.0]
[714.7951405334472, 0.0]
[203.50004791259767, 0.0]
[481.3441986083984, 0.0]
[307.97335494995116, 0.0]
[2211.823077392578, 0.0]
[270.8911177062988, 0.0]
[1826.0666662597657, 0.0]
[282.88504791259766, 0.0]
[89.60028434753418, 0.0]
[320.7444158935547, 0.0]
[794.7092546081543, 0.0]
[228.2766667175293, 0.0]
[104.29296016693115, 0.0]
[155.301714553833, 0.0]
[150.57611755371093, 0.0]
[135.82945098876954, 0.0]
[395.2884736633301, 0.0]
[111.88838119506836, 0.0]
[96.66338119506835, 0.0]
[56.03445098876953, 0.0]
[536.4051405334473, 0.0]
[82.64731086730957, 0.0]
[513.3497306823731, 0.0]
[209.26111770629882, 0.0]
[229.76421447753907, 0.0]
[360.8987103271484, 0.0]
[402.04514053344724, 0.0]
[53.254450988769534, 0.0]
[327.8287103271484, 0.0]
[226.35504791259766, 0.0]
[209.29921463012695, 0.0]
[68.789214553833, 0.0]
[37.668381195068356, 0.0]
[222.81088119506836, 0.0]
[88.86445098876953, 0.0]
[134.95504791259765, 0.0]
[149.56281448364257, 0.0]
[54.07213806152344, 0.0]
[487.53306411743165, 0.0]
[116.31305099487305, 0.0]
[68.253249168396, 0.0]
[567.0833331298828, 0.0]
[105.55838119506836, 0.0]
[257.77004791259765, 0.0]
[177.73754791259765, 0.0]
[103.97445098876953, 0.0]
[270.2711177062988, 0.0]
[562.8163973999024, 0.0]
[204.41088119506836, 0.0]
[109.08114791870118, 0.0]
[513.7463973999023, 0.0]
[153.46114784240723, 0.0]
[177.985, 0.0]
[357.4851405334473, 0.0]
[111.97055099487305, 0.0]
[165.73754791259765, 0.0]
[450.23014053344724, 0.0]
[485.1, 0.0]
[346.075, 0.0]
[356.05, 0.0]
[1046.3764111328126, 0.0]
[181.50838119506835, 0.0]
[303.735, 0.0]
[83.79911769866943, 0.0]
[78.02338119506835, 0.0]
[147.7240714263916, 0.0]
[118.26043365478516, 0.0]
[159.77088119506837, 0.0]
[175.94945098876954, 0.0]
[1286.3730773925781, 0.0]
[416.40544372558594, 0.0]
[805.5996858215332, 0.0]
[62.27797134399414, 0.0]
[176.92, 0.0]
[61.33921447753906, 0.0]
[472.87473068237307, 0.0]
[81.44945098876953, 0.0]
[140.60445098876954, 0.0]
[1028.9166674804687, 0.0]
[670.2284736633301, 0.0]
[193.14445098876953, 0.0]
[633.8119145202637, 0.0]
[150.73198120117186, 0.0]
[222.49088119506837, 0.0]
[344.97, 0.0]
[447.1330641174316, 0.0]
[118.78297134399413, 0.0]
[63.878804740905764, 0.0]
[187.45285102844238, 0.0]
[67.00754791259766, 0.0]
[469.2580641174316, 0.0]
[40.8020267868042, 0.0]
[138.94671447753908, 0.0]
[409.09514053344725, 0.0]
[238.74111770629884, 0.0]
[122.87781463623047, 0.0]
[128.75055099487304, 0.0]
[795.95, 0.0]
[36.97754791259766, 0.0]
[118.15948120117187, 0.0]
[372.41264053344725, 0.0]
[117.42305099487305, 0.0]
[78.73504791259765, 0.0]
[1742.977667541504, 0.0]
[132.50805099487306, 0.0]
[33.088936767578126, 0.0]
[1158.189744873047, 0.0]
[376.7787103271484, 0.0]
[216.97445098876952, 0.0]
[245.38838119506835, 0.0]
[119.53504791259766, 0.0]
[712.12847366333, 0.0]
[61.3978324508667, 0.0]
[124.15768249511719, 0.0]
[257.52754791259764, 0.0]
[126.24614791870117, 0.0]
[38.37838119506836, 0.0]
[130.71445098876953, 0.0]
[1703.3230773925782, 0.0]
[338.77754791259764, 0.0]
[94.76821464538574, 0.0]
[151.71031455993653, 0.0]
[260.8911177062988, 0.0]
[133.42445098876954, 0.0]
[148.57305099487306, 0.0]
[109.14213806152344, 0.0]
