[46.42273910522461, 0.0]
[404.02389785766604, 0.0]
[32.20355880737305, 0.0]
[57.92048240661621, 0.0]
[56.10769617080688, 0.0]
[67.74013458251953, 0.0]
[727.14, 0.0]
[39.75371520996094, 0.0]
[179.20359176635742, 0.0]
[484.43, 0.0]
[563.943897857666, 0.0]
[41.98682512283325, 0.0]
[321.81273910522464, 0.0]
[106.31, 0.0]
[585.68, 0.0]
[286.0592948913574, 0.0]
[60.49013458251953, 0.0]
[42.65349178314209, 0.0]
[2370.60714263916, 0.0]
[370.9930451965332, 0.0]
[89.59537071228027, 0.0]
[433.053897857666, 0.0]
[73.76833457946778, 0.0]
[673.1830451965332, 0.0]
[100.95322288513184, 0.0]
[241.6977391052246, 0.0]
[154.73549423217773, 0.0]
[125.84889785766602, 0.0]
[1320.3058135986328, 0.0]
[115.41504676818847, 0.0]
[748.6230451965332, 0.0]
[92.59999008178711, 0.0]
[549.9130451965332, 0.0]
[131.27026969909667, 0.0]
[720.463897857666, 0.0]
[1754.0523803710937, 0.0]
[154.4346745300293, 0.0]
[115.4699900817871, 0.0]
[263.2327391052246, 0.0]
[591.1796122741699, 0.0]
[95.78064224243164, 0.0]
[398.0080451965332, 0.0]
[110.86333457946778, 0.0]
[187.8494058227539, 0.0]
[93.82760261535644, 0.0]
[518.2730451965332, 0.0]
[190.4221984863281, 0.0]
[432.79, 0.0]
[132.48275405883788, 0.0]
[80.41780555725097, 0.0]
[100.82015846252442, 0.0]
[221.00578346252442, 0.0]
[89.94048042297364, 0.0]
[108.59246612548829, 0.0]
[206.4977188873291, 0.0]
[677.6930451965331, 0.0]
[131.0602696990967, 0.0]
[185.5925, 0.0]
[65.56333457946778, 0.0]
[102.28, 0.0]
[339.7036701965332, 0.0]
[56.755263061523436, 0.0]
[566.0066668701172, 0.0]
[133.32285064697265, 0.0]
[1418.8623803710936, 0.0]
[657.5766668701172, 0.0]
[88.54, 0.0]
[545.573897857666, 0.0]
[91.7349900817871, 0.0]
[1566.9404751586915, 0.0]
[238.85243965148925, 0.0]
[148.92526969909667, 0.0]
[847.95, 0.0]
[70.59462310791015, 0.0]
[402.11021911621094, 0.0]
[371.37145095825196, 0.0]
[79.99589706420899, 0.0]
[518.041450958252, 0.0]
[312.14416656494143, 0.0]
[91.39263717651367, 0.0]
[199.10024284362794, 0.0]
[598.120464553833, 0.0]
[436.3680451965332, 0.0]
[91.58038619995118, 0.0]
[96.05763717651367, 0.0]
[94.79333457946777, 0.0]
[204.0625, 0.0]
[2296.445714111328, 0.0]
[67.8209218597412, 0.0]
[526.6696122741699, 0.0]
[84.07774574279784, 0.0]
[146.02771888732912, 0.0]
[214.0552188873291, 0.0]
[404.68263847351074, 0.0]
[375.976450958252, 0.0]
[73.51526306152344, 0.0]
[489.79145095825197, 0.0]
[1163.2558135986328, 0.0]
[402.475, 0.0]
[165.60175399780275, 0.0]
[98.22280555725098, 0.0]
[161.6967636871338, 0.0]
[85.54268241882325, 0.0]
[71.04246612548827, 0.0]
[93.30149490356445, 0.0]
[257.00023910522464, 0.0]
[165.75145057678222, 0.0]
[143.43219848632813, 0.0]
[108.34468292236328, 0.0]
[56.736682434082034, 0.0]
[486.5914509582519, 0.0]
[488.4130451965332, 0.0]
[119.66805442810059, 0.0]
[297.0596122741699, 0.0]
[509.1230451965332, 0.0]
[992.9666662597656, 0.0]
[290.89578346252443, 0.0]
[449.10304519653323, 0.0]
[163.13524284362794, 0.0]
[104.54522445678711, 0.0]
[427.73961227416993, 0.0]
[59.44926307678222, 0.0]
[1234.0058135986328, 0.0]
[79.77488956451415, 0.0]
[92.79833457946778, 0.0]
[101.88504676818847, 0.0]
[144.36424278259278, 0.0]
[381.1930451965332, 0.0]
[335.6818481445313, 0.0]
[114.645, 0.0]
[497.1843424987793, 0.0]
[163.1755078125, 0.0]
[55.486682434082034, 0.0]
[49.41787218093872, 0.0]
[408.31645095825195, 0.0]
[89.77890846252441, 0.0]
[335.2827391052246, 0.0]
[76.36466522216797, 0.0]
[56.43148910522461, 0.0]
[819.2786701965332, 0.0]
[533.7230451965332, 0.0]
[228.9246745300293, 0.0]
[344.8036701965332, 0.0]
[110.40291015625, 0.0]
[48.79, 0.0]
[83.85620552062989, 0.0]
[163.7709218597412, 0.0]
[235.1725, 0.0]
[181.17389785766602, 0.0]
[192.85331405639647, 0.0]
[161.69012268066408, 0.0]
[398.21093673706054, 0.0]
[164.9024089050293, 0.0]
[442.0543424987793, 0.0]
[479.71593673706053, 0.0]
[660.0166668701172, 0.0]
[357.6403918457031, 0.0]
[556.4459367370605, 0.0]
[234.9194947052002, 0.0]
[1485.6790466308594, 0.0]
[202.7436660003662, 0.0]
[182.24095611572267, 0.0]
[100.74712898254394, 0.0]
[638.7959367370605, 0.0]
[210.893955078125, 0.0]
[387.87656173706057, 0.0]
[225.46675674438475, 0.0]
[111.1638697052002, 0.0]
[137.26913513183592, 0.0]
[1601.2058135986329, 0.0]
[122.6976197052002, 0.0]
[128.867632522583, 0.0]
[147.68519889831543, 0.0]
[418.4947396850586, 0.0]
[697.4259367370605, 0.0]
[203.26366600036621, 0.0]
[480.7859367370605, 0.0]
[306.3064833068848, 0.0]
[2075.5266662597655, 0.0]
[268.67400146484374, 0.0]
[1710.1666662597656, 0.0]
[283.8722972106934, 0.0]
[98.72788162231446, 0.0]
[313.52398109436035, 0.0]
[718.9355300140381, 0.0]
[242.3, 0.0]
[110.60612106323242, 0.0]
[155.48256607055663, 0.0]
[149.99675674438475, 0.0]
[140.92107055664061, 0.0]
[373.7225038146973, 0.0]
[117.69563064575195, 0.0]
[96.29879096984864, 0.0]
[67.03557395935059, 0.0]
[534.6659367370605, 0.0]
[90.00557395935058, 0.0]
[508.6043424987793, 0.0]
[205.38868995666505, 0.0]
[227.9326091003418, 0.0]
[362.8547396850586, 0.0]
[403.1125038146973, 0.0]
[63.34557395935059, 0.0]
[319.2821590423584, 0.0]
