[12.332070652475522, 0.0]
[847.9933605396905, 0.0]
[-298.52920125747846, 0.0]
[217.99694256248318, 0.0]
[112.80054256253675, 0.0]
[239.27261896696672, 0.0]
[975.6474189665918, 0.0]
[-130.68775406655277, 0.0]
[508.764520090425, 0.0]
[777.074439191412, 0.0]
[821.9897560453217, 0.0]
[-79.86252710028651, 0.0]
[674.2420032364082, 0.0]
[257.00234930403633, 0.0]
[818.4438099779077, 0.0]
[602.1410998656584, 0.0]
[54.883423461442646, 0.0]
[-21.945407999192412, 0.0]
[1463.6166681917962, 0.0]
[643.5104706521541, 0.0]
[242.81856503438064, 0.0]
[665.968129079109, 0.0]
[111.61856054006546, 0.0]
[778.2564212138833, 0.0]
[242.81856503438064, 0.0]
[502.8546099780685, 0.0]
[342.1050549219706, 0.0]
[298.3717200905321, 0.0]
[1184.6689108885673, 0.0]
[266.4582054838068, 0.0]
[801.8960616633094, 0.0]
[204.99514031529878, 0.0]
[712.06542795549, 0.0]
[310.1915403152452, 0.0]
[801.8960616633094, 0.0]
[1242.5860299896613, 0.0]
[345.65100098938444, 0.0]
[251.0924391916798, 0.0]
[506.4005560454824, 0.0]
[721.5212841352605, 0.0]
[193.1753200905857, 0.0]
[608.0510099780149, 0.0]
[252.27442121415112, 0.0]
[396.47622795565076, 0.0]
[180.1735178434013, 0.0]
[648.2383987420394, 0.0]
[382.292443685995, 0.0]
[609.2329920004862, 0.0]
[291.27982795570426, 0.0]
[124.6203627872498, 0.0]
[216.81496054001187, 0.0]
[434.29965267473256, 0.0]
[98.61675829288106, 0.0]
[216.81496054001187, 0.0]
[401.20415604553597, 0.0]
[730.977140315031, 0.0]
[284.1879358208764, 0.0]
[361.0167672815115, 0.0]
[27.6978369446025, 0.0]
[202.63117627035615, 0.0]
[545.4059627870356, 0.0]
[-45.58504844861852, 0.0]
[680.1519133487647, 0.0]
[277.0960436860486, 0.0]
[1133.8436839223011, 0.0]
[703.7915537981909, 0.0]
[131.71225492207765, 0.0]
[652.9663268319246, 0.0]
[142.35009312431941, 0.0]
[1153.9373783043134, 0.0]
[416.56992233766294, 0.0]
[304.28163020288866, 0.0]
[771.1645290790555, 0.0]
[43.06360323672959, 0.0]
[538.3140706522076, 0.0]
[554.861818966806, 0.0]
[89.16090211311058, 0.0]
[634.0546144723837, 0.0]
[482.7609155960562, 0.0]
[132.894236944549, 0.0]
[381.11046166352367, 0.0]
[676.6059672813508, 0.0]
[580.8654234611747, 0.0]
[119.89243469736459, 0.0]
[138.80414705690555, 0.0]
[137.6221650344342, 0.0]
[357.47082121409755, 0.0]
[1318.232879427825, 0.0]
[-5.397659684594089, 0.0]
[609.2329920004862, 0.0]
[91.52486615805321, 0.0]
[260.54829537145025, 0.0]
[371.65460548375324, 0.0]
[559.5897470566913, 0.0]
[513.4924481803102, 0.0]
[25.333872899659923, 0.0]
[595.0492077308305, 0.0]
[1068.8346726863792, 0.0]
[517.0383942477241, 0.0]
[292.46180997817555, 0.0]
[131.71225492207765, 0.0]
[280.6419897534625, 0.0]
[78.52306391086881, 0.0]
[24.151890877188634, 0.0]
[90.34288413558187, 0.0]
[409.4780302028351, 0.0]
[297.1897380680608, 0.0]
[241.63658301190935, 0.0]
[152.98793132656124, 0.0]
[-103.50216754971268, 0.0]
[577.319477393761, 0.0]
[570.227585258933, 0.0]
[188.44739200070046, 0.0]
[437.8455987421465, 0.0]
[572.5915493038756, 0.0]
[1012.0995356077563, 0.0]
[434.29965267473256, 0.0]
[539.496052674679, 0.0]
[283.00595379840513, 0.0]
[112.80054256253675, 0.0]
[525.3122684050234, 0.0]
[-99.9562214822987, 0.0]
[1057.0148524616661, 0.0]
[6.422160540118966, 0.0]
[91.52486615805321, 0.0]
[110.43657851759411, 0.0]
[240.45460098943803, 0.0]
[470.9410953713432, 0.0]
[468.57713132640055, 0.0]
[162.44378750633166, 0.0]
[583.2293875061174, 0.0]
[255.82036728156504, 0.0]
[-130.68775406655277, 0.0]
[-226.42829788672873, 0.0]
[509.94650211289627, 0.0]
[69.06720773109834, 0.0]
[443.7555088545031, 0.0]
[14.696034697418156, 0.0]
[-99.9562214822987, 0.0]
[719.1573200903179, 0.0]
[593.8672257083592, 0.0]
[359.83478525904013, 0.0]
[466.2131672814579, 0.0]
[137.6221650344342, 0.0]
[-112.95802372948322, 0.0]
[44.24558525920088, 0.0]
[268.82216952874944, 0.0]
[345.65100098938444, 0.0]
[284.1879358208764, 0.0]
[305.46361222535995, 0.0]
[251.0924391916798, 0.0]
[508.764520090425, 0.0]
[264.0942414388642, 0.0]
[518.2203762701954, 0.0]
[558.4077650342199, 0.0]
[637.6005605397976, 0.0]
[454.3933470567448, 0.0]
[591.5032616634167, 0.0]
[366.926677393868, 0.0]
[1087.7463850459199, 0.0]
[318.46541447254435, 0.0]
[275.9140616635773, 0.0]
[87.97892009063924, 0.0]
[639.9645245847403, 0.0]
[322.0113605399583, 0.0]
[483.9428976185275, 0.0]
[353.9248751466836, 0.0]
[106.89063245018019, 0.0]
[187.26540997822917, 0.0]
[1105.4761153829895, 0.0]
[67.88522570862705, 0.0]
[170.71766166363085, 0.0]
[213.26901447259795, 0.0]
[517.0383942477241, 0.0]
[655.3302908768671, 0.0]
[296.00775604558953, 0.0]
[540.6780346971503, 0.0]
[423.6618144724908, 0.0]
[1194.1247670683379, 0.0]
[396.47622795565076, 0.0]
[1133.8436839223011, 0.0]
[401.20415604553597, 0.0]
[67.88522570862705, 0.0]
[426.0257785174334, 0.0]
[671.8780391914656, 0.0]
[340.92307289949923, 0.0]
[106.89063245018019, 0.0]
[204.99514031529878, 0.0]
[206.1771223377701, 0.0]
[184.90144593328654, 0.0]
[463.8492032365153, 0.0]
[104.52666840523756, 0.0]
[60.793333573799146, 0.0]
[-89.31838328005699, 0.0]
[548.9519088544495, 0.0]
[38.33567514684432, 0.0]
[531.2221785173799, 0.0]
[301.9176661579461, 0.0]
[317.28343245007306, 0.0]
[429.57172458484735, 0.0]
[463.8492032365153, 0.0]
[-116.50396979689708, 0.0]
[408.29604818036375, 0.0]
[309.00955829277393, 0.0]
[294.8257740231182, 0.0]
[-68.0427068755734, 0.0]
[-252.43190238109753, 0.0]
[301.9176661579461, 0.0]
[52.51945941650001, 0.0]
[152.98793132656124, 0.0]
[195.5392841355283, 0.0]
[-115.32198777442579, 0.0]
[506.4005560454824, 0.0]
