[15.455397786796084, 0.0]
[342.1314659810066, 0.0]
[4.5933268873393445, 0.0]
[35.934964882433405, 0.0]
[23.627174323648205, 0.0]
[42.83787208631634, 0.0]
[780.9794566726684, 0.0]
[11.821136458069077, 0.0]
[144.29604536131023, 0.0]
[430.7852360329032, 0.0]
[529.1064230373502, 0.0]
[17.42094819828867, 0.0]
[320.42069231554865, 0.0]
[67.45959150627255, 0.0]
[600.5959347502701, 0.0]
[261.817290263474, 0.0]
[37.04477618470787, 0.0]
[24.793325094729653, 0.0]
[2792.1577746963503, 0.0]
[351.92994568239897, 0.0]
[80.90044411852955, 0.0]
[430.3239179609716, 0.0]
[56.42904319450258, 0.0]
[700.3890419884026, 0.0]
[91.26817400589584, 0.0]
[243.41039475262164, 0.0]
[131.80411626979708, 0.0]
[114.40022682234644, 0.0]
[1304.8487068510055, 0.0]
[102.52024648174643, 0.0]
[820.5428416749835, 0.0]
[85.35915187954902, 0.0]
[590.7339702343941, 0.0]
[125.22487217769026, 0.0]
[840.7470234429836, 0.0]
[1810.420074710846, 0.0]
[150.55295769333839, 0.0]
[102.65092279225587, 0.0]
[270.2199375426769, 0.0]
[630.5502822899632, 0.0]
[83.78294892817735, 0.0]
[420.63821031734346, 0.0]
[108.17238745301961, 0.0]
[180.79213713690638, 0.0]
[82.50423361942171, 0.0]
[505.6400900503993, 0.0]
[189.3523031195998, 0.0]
[430.3982456421852, 0.0]
[126.79134873136877, 0.0]
[65.89199253752827, 0.0]
[94.60279139712452, 0.0]
[219.82970345601439, 0.0]
[64.61688212141394, 0.0]
[100.28028673142194, 0.0]
[203.462102124691, 0.0]
[718.9755268788338, 0.0]
[127.22630169823765, 0.0]
[170.38685799226164, 0.0]
[47.96908630639314, 0.0]
[93.28522292360663, 0.0]
[360.33716948073356, 0.0]
[38.82467511877417, 0.0]
[611.1504605209827, 0.0]
[130.24952431231736, 0.0]
[1405.1237022972107, 0.0]
[690.7170043869316, 0.0]
[76.55640578851103, 0.0]
[572.9218134602904, 0.0]
[79.35939085319637, 0.0]
[1506.0755362606048, 0.0]
[230.81861938744782, 0.0]
[151.8885183429718, 0.0]
[920.7418567112088, 0.0]
[56.33364957407116, 0.0]
[385.45219498708843, 0.0]
[400.94070416152476, 0.0]
[66.15534772932529, 0.0]
[552.8380485868454, 0.0]
[310.36831036046146, 0.0]
[79.25429067224263, 0.0]
[214.45101896136998, 0.0]
[674.4282392582297, 0.0]
[465.9920995405316, 0.0]
[81.43155819386243, 0.0]
[84.61937025770544, 0.0]
[84.420025190562, 0.0]
[200.86773926228284, 0.0]
[2792.1577746963503, 0.0]
[49.74480370268225, 0.0]
[539.3164455538988, 0.0]
[73.98314551845192, 0.0]
[141.45967908784746, 0.0]
[219.20641033560037, 0.0]
[460.6757887622714, 0.0]
[390.53894373983144, 0.0]
[61.52624182611703, 0.0]
[533.4465822817199, 0.0]
[1273.799027589839, 0.0]
[394.83889994606375, 0.0]
[166.4640302492678, 0.0]
[89.35584521502255, 0.0]
[159.67757821664213, 0.0]
[72.44798762187361, 0.0]
[60.43263115942477, 0.0]
[77.24251649364828, 0.0]
[269.6437550319731, 0.0]
[171.38966484203934, 0.0]
[141.6206374040246, 0.0]
[99.06706635862588, 0.0]
[37.2347291766107, 0.0]
[519.6060465632379, 0.0]
[512.6738857461512, 0.0]
[117.03751955017447, 0.0]
[308.9299738204479, 0.0]
[519.6510891860723, 0.0]
[1099.5849964006245, 0.0]
[308.0039276985824, 0.0]
[461.8797356171906, 0.0]
[173.2561707741022, 0.0]
[90.78322578057646, 0.0]
[441.0164849741757, 0.0]
[39.47032950654625, 0.0]
[1300.8511247581243, 0.0]
[58.97642849966883, 0.0]
[81.76780218467115, 0.0]
[89.03869018167256, 0.0]
[150.3551156914234, 0.0]
[368.81164185445755, 0.0]
[360.5804285381362, 0.0]
[110.42129929572343, 0.0]
[570.9131065888703, 0.0]
[160.23769872844218, 0.0]
[36.322260024249545, 0.0]
[25.251844218224278, 0.0]
[430.7284633128345, 0.0]
[81.3957892602682, 0.0]
[328.12233930662273, 0.0]
[63.363339303284874, 0.0]
[39.6525444446504, 0.0]
[980.7828796899319, 0.0]
[601.6563025393896, 0.0]
[242.03563946694135, 0.0]
[369.76880642887204, 0.0]
[104.1378860233724, 0.0]
[40.634176874756804, 0.0]
[71.10329050779342, 0.0]
[173.45036904349922, 0.0]
[230.97672720834612, 0.0]
[181.38821032479404, 0.0]
[198.96028599724173, 0.0]
[162.21388862863182, 0.0]
[440.3937768770754, 0.0]
[172.7145511305332, 0.0]
[461.96159365981816, 0.0]
[542.3012271465175, 0.0]
[730.4760406447947, 0.0]
[390.6311525388062, 0.0]
[611.3324723376334, 0.0]
[260.5436020849645, 0.0]
[1603.3118867145292, 0.0]
[218.51125839188694, 0.0]
[182.85146704524755, 0.0]
[88.19969724699854, 0.0]
[760.2374905443191, 0.0]
[220.1271752437949, 0.0]
[420.81425533279776, 0.0]
[250.9566566555202, 0.0]
[94.73774474695324, 0.0]
[132.12260306462645, 0.0]
[1810.420074710846, 0.0]
[84.96517681539058, 0.0]
[124.35246174246072, 0.0]
[149.0101197233796, 0.0]
[480.3009425795078, 0.0]
[820.2603587785177, 0.0]
[208.45801850244402, 0.0]
[534.422473521661, 0.0]
[343.4061600102484, 0.0]
[2605.7078414952757, 0.0]
[303.1231809204817, 0.0]
[2009.8166143989563, 0.0]
[310.7051463893056, 0.0]
[85.07926786899566, 0.0]
[341.0676642034575, 0.0]
[900.543452630043, 0.0]
[251.11857028141617, 0.0]
[104.29406301513313, 0.0]
[152.01857054069637, 0.0]
[151.9765036611259, 0.0]
[137.57205774843692, 0.0]
[410.24650693148374, 0.0]
[103.11778123885392, 0.0]
[87.63674460932612, 0.0]
[50.15412732049822, 0.0]
[574.1313879175484, 0.0]
[81.28282609045505, 0.0]
[539.1135657376051, 0.0]
[221.7100804618001, 0.0]
[239.64941864669322, 0.0]
[377.5598336581513, 0.0]
[416.82390968337654, 0.0]
[44.85552924335002, 0.0]
[340.25747807066887, 0.0]
[230.63634093686937, 0.0]
[220.3968892714381, 0.0]
[54.05494548216461, 0.0]
[29.1609315855801, 0.0]
[226.46740443840622, 0.0]
[87.68123247683047, 0.0]
[126.17396646946668, 0.0]
[156.1630919112265, 0.0]
[45.341373270601025, 0.0]
[516.3751902973652, 0.0]
[111.46305168628692, 0.0]
[62.37599279753863, 0.0]
[599.1253510417789, 0.0]
[100.12470975913106, 0.0]
[288.3556375673413, 0.0]
[186.7687062884122, 0.0]
[101.874056866616, 0.0]
[287.7059459092468, 0.0]
[631.1372294800728, 0.0]
[216.30133457504212, 0.0]
[102.88401664257049, 0.0]
[559.0989973081648, 0.0]
[160.71081341825425, 0.0]
[183.28453530207275, 0.0]
[371.6427424207702, 0.0]
[102.74108873143791, 0.0]
[175.34352857641875, 0.0]
[502.3209986442141, 0.0]
[528.1839855017513, 0.0]
[350.39973634596913, 0.0]
